LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,BsmtFinSF1,TotalBsmtSF,GrLivArea,FullBath,KitchenQual,Fireplaces,GarageCars,GarageQual,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,PriceSales
0.32402234636871513,0.05374278436046647,0.5555555555555556,0.9057971014492754,0.7833333333333314,1.0,0.5,0.11521197007481296,0.12090284592737979,0.2843940348666246,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.22927371198444663
0.10614525139664806,0.016359344691392646,0.3333333333333333,0.31884057971014457,0.6666666666666643,1.0,1.0,0.04912718204488778,0.23473994111874388,0.18105440033606385,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.10415220108318289
0.23463687150837992,0.03224660543597654,0.6666666666666665,0.9637681159420293,0.9166666666666643,0.6666666666666666,0.5,0.16159600997506232,0.14288518155053975,0.23566477630749838,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2139980558255798
0.48044692737430167,0.05885157400266423,0.8888888888888888,0.9855072463768124,0.9833333333333343,0.0,0.0,0.0,0.340333660451423,0.5225792900651124,0.75,0.0,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.761051242882933
0.3016759776536313,0.03599055832106382,0.4444444444444445,0.5942028985507246,0.06666666666666288,1.0,1.0,0.2024937655860349,0.18370951913640826,0.16677168662045788,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.11540063880016664
0.39106145251396646,0.05129355675524083,0.6666666666666665,0.9855072463768124,0.9666666666666686,0.6666666666666666,0.5,0.0,0.27811579980372914,0.22978365889519003,0.5,0.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2677128176642133
0.3016759776536313,0.0394961321835051,0.4444444444444445,0.6884057971014492,0.28333333333333144,1.0,1.0,0.0997506234413965,0.19234543670264967,0.13568578029825668,0.5,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.13970281905290932
0.6871508379888268,0.09387459393769426,0.4444444444444445,0.36956521739130466,0.8999999999999986,1.0,1.0,0.32643391521197007,0.25986261040235525,0.2608695652173913,0.25,0.6666666666666666,0.25,0.4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2619080683238439
0.3575418994413408,0.056556591647386,0.4444444444444445,0.6811594202898554,0.2666666666666657,1.0,1.0,0.1286783042394015,0.20098135426889108,0.15795001050199536,0.25,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.17365643660602698
0.38547486033519557,0.03178386968613429,0.4444444444444445,0.18840579710144922,0.25,1.0,1.0,0.0,0.16663395485770363,0.37891199327872294,0.5,1.0,0.0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.09873628662685739
0.3184357541899442,0.04131903059197457,0.5555555555555556,0.7391304347826093,0.8166666666666629,1.0,1.0,0.1653366583541147,0.2041216879293425,0.20478890989287962,0.25,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.20288848771004026
0.08798882681564248,0.014667321040454321,0.5555555555555556,0.9565217391304355,0.8999999999999986,0.6666666666666666,0.5,0.16508728179551121,0.16643768400392542,0.1079605124973745,0.25,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.15220108318289127
0.25139664804469275,0.03464441795788637,0.4444444444444445,0.579710144927537,0.03333333333333144,0.3333333333333333,1.0,0.0,0.10598626104023554,0.14912833438353285,0.25,0.3333333333333333,0.0,0.4,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.029291765032634365
0.3016759776536313,0.0394961321835051,0.5555555555555556,0.6231884057971016,0.13333333333333286,1.0,1.0,0.15162094763092268,0.2830225711481845,0.2327242176013442,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.17080960977641996
0.13407821229050282,0.03247563626165603,0.4444444444444445,0.3333333333333339,0.0,1.0,1.0,0.0,0.13464180569185477,0.19239655534551564,0.25,0.3333333333333333,0.0,0.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11262324677128178
0.15083798882681565,0.05065320526303489,0.6666666666666665,0.9130434782608692,0.7999999999999972,1.0,0.5,0.0,0.3236506378802748,0.2787229573618987,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2638522427440633
0.30523315471439977,0.0473252471429573,0.4444444444444445,0.5942028985507246,0.06666666666666288,1.0,1.0,0.12119700748129675,0.19784102060843967,0.14156689771056502,0.25,1.0,0.25,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.14178586307457297
0.3293550025393601,0.055925588352146574,0.7777777777777777,0.9420289855072461,0.8666666666666671,0.6666666666666666,0.5,0.30374064837905235,0.30775269872423944,0.28460407477420707,0.5,0.6666666666666666,0.5,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.32787112900985976
0.3296089385474861,0.0351305242001449,0.5555555555555556,0.7173913043478262,0.3500000000000014,1.0,1.0,0.12568578553615958,0.1982335623159961,0.15080865364419238,0.25,1.0,0.0,0.4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.16678239133453687
0.12849162011173187,0.023702353408586316,0.6666666666666665,0.9927536231884062,1.0,0.6666666666666666,0.5,0.1827930174563591,0.26653581943081456,0.21508086536441923,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2626024163310651
0.28491620111731847,0.02769870761176938,0.6666666666666665,0.9492753623188417,0.8833333333333329,0.6666666666666666,0.5,0.0,0.15662414131501473,0.27431211930266747,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.20566587973892514
0.2178770949720671,0.0219682628712987,0.3333333333333333,0.5869565217391308,0.04999999999999716,0.3333333333333333,0.25,0.0,0.18370951913640826,0.12644402436462926,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0806832384391057
0.27381463973642745,0.05185444857323144,0.6666666666666665,0.9492753623188417,0.8833333333333329,0.6666666666666666,0.5,0.0,0.1662414131501472,0.29384583070783443,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2639911123455076
0.2178770949720671,0.04019724695599336,0.5555555555555556,0.4927536231884062,0.0,1.0,1.0,0.0,0.15269872423945044,0.24259609325771891,0.5,1.0,0.25,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1452576031106791
0.335195530726257,0.046348360559956996,0.7777777777777777,0.9710144927536231,0.93333333333333,0.6666666666666666,0.5,0.0,0.29224730127576054,0.24259609325771891,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2745452020552701
0.5195530726256983,0.06311435181939284,1.0,0.9782608695652169,0.9666666666666686,0.0,0.0,0.40798004987531167,0.40785083415112855,0.36756983826927114,0.5,0.0,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.48618247465629777
0.16201117318435754,0.022575895674121854,0.4444444444444445,0.37681159420289845,0.0,1.0,1.0,0.19551122194513715,0.15387634936211972,0.0945179584120983,0.25,0.6666666666666666,0.0,0.0,0.6000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.10359672267740593
0.2458100558659218,0.0337890579354507,0.6666666666666665,0.9347826086956523,0.8500000000000014,0.6666666666666666,0.5,0.004987531172069825,0.2853778213935231,0.23104389834068473,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2139980558255798
0.3561452513966481,0.12806095024422165,0.4444444444444445,0.6884057971014492,0.28333333333333144,1.0,1.0,0.06209476309226932,0.19882237487733073,0.3763915143877336,0.5,1.0,0.0,0.4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20844327176781002
0.016759776536312845,0.005814578513169272,0.6666666666666665,0.9637681159420293,0.9166666666666643,0.6666666666666666,0.5,0.0,0.11776251226692837,0.18672547784078974,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.15622830162477436
0.3296089385474861,0.04954544392250344,0.5555555555555556,0.6159420289855078,0.11666666666666714,1.0,1.0,0.2593516209476309,0.2732090284592738,0.2222222222222222,0.25,1.0,0.5,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1820580474934037
0.050279329608938564,0.008787305148519478,0.6666666666666665,0.9637681159420293,0.9166666666666643,1.0,0.5,0.0,0.11776251226692837,0.1818945599663936,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.1612276072767671
0.12849162011173187,0.03855196428988759,0.6666666666666665,0.9492753623188417,0.8833333333333329,0.6666666666666666,0.5,0.12044887780548627,0.18469087340529933,0.31400966183574874,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.28065546451881684
0.441340782122905,0.040683353198251886,0.5555555555555556,0.6666666666666679,0.23333333333333428,1.0,1.0,0.04887780548628429,0.29754661432777235,0.2482671707624448,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.18344674350784612
0.3016759776536313,0.030732197527401903,0.4444444444444445,0.6449275362318847,0.18333333333333002,1.0,1.0,0.142643391521197,0.22453385672227674,0.17013232514177695,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1458825163171782
0.2178770949720671,0.03879501741101685,0.3333333333333333,0.5652173913043477,0.75,1.0,0.5,0.11022443890274314,0.20942100098135427,0.153959252257929,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.12928759894459102
0.38547486033519557,0.03178386968613429,0.4444444444444445,0.5507246376811601,0.38333333333333286,1.0,1.0,0.08428927680798004,0.3059862610402355,0.2572988867884898,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.16469934731287322
0.0,0.001776157423636916,0.5555555555555556,0.7318840579710155,0.38333333333333286,1.0,1.0,0.08229426433915212,0.09479882237487733,0.13715605965133376,0.25,1.0,0.0,0.2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.09040411054020277
0.3016759776536313,0.03844446002477272,0.4444444444444445,0.8913043478260878,0.93333333333333,1.0,0.5,0.0,0.21570166830225712,0.1606805293005671,0.25,0.6666666666666666,0.0,0.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.15150673517567004
0.2737430167597766,0.04892378882423053,0.4444444444444445,0.5362318840579707,0.75,1.0,1.0,0.08778054862842892,0.1507360157016683,0.1818945599663936,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13275933898069714
0.19154030327214688,0.05073733903573348,0.5555555555555556,0.38405797101449224,0.0,1.0,1.0,0.03890274314214463,0.13189401373895976,0.24112581390464183,0.5,0.3333333333333333,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.14595195111790032
0.2178770949720671,0.042721260136951086,0.4444444444444445,0.23188405797101552,0.8666666666666671,1.0,1.0,0.0,0.12757605495583907,0.25309808863684097,0.5,0.6666666666666666,0.25,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.170254131370643
0.34078212290502796,0.036084040290728925,0.5555555555555556,0.6811594202898554,0.2666666666666657,1.0,1.0,0.07780548628428927,0.22119725220804712,0.17454316320100816,0.25,1.0,0.0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1944174420219414
0.3296089385474861,0.03131645983780878,0.4444444444444445,0.6449275362318847,0.18333333333333002,1.0,1.0,0.0,0.3532875368007851,0.307918504515858,0.5,1.0,0.0,0.0,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.14734064713234274
0.441340782122905,0.053121129262193555,0.4444444444444445,0.3115942028985508,0.0,1.0,1.0,0.0,0.17193326790971541,0.22726318000420076,0.25,1.0,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1652548257186502
0.30614525139664805,0.07173338942251514,0.4444444444444445,0.7463768115942031,0.5166666666666657,1.0,0.5,0.3466334164588528,0.2728164867517174,0.28712455366519635,0.5,1.0,0.5,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.1890015275656159
0.3016759776536313,0.037472247540255674,0.6666666666666665,0.8768115942028984,0.7166666666666686,0.6666666666666666,0.5,0.12793017456359101,0.1452404317958783,0.30266750682629695,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2473267601721983
0.08379888268156425,0.06647970272733647,0.4444444444444445,0.72463768115942,0.36666666666666714,1.0,1.0,0.11471321695760597,0.16957801766437686,0.11132115101869354,0.25,1.0,0.25,0.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.13692542702402444
0.3016759776536313,0.20706256280819837,0.5555555555555556,0.26086956521739246,0.7833333333333314,1.0,1.0,0.0,0.17801766437684005,0.42512077294685985,0.75,1.0,0.25,0.4,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.28482155256214414
0.3296089385474861,0.03879501741101685,0.5555555555555556,0.7536231884057969,0.7333333333333343,0.6666666666666666,1.0,0.0,0.10363101079489696,0.3194706994328922,0.5,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.2112206637966949
0.08379888268156425,0.014653298745004557,0.5555555555555556,0.9492753623188417,0.8833333333333329,0.6666666666666666,0.5,0.16433915211970074,0.16643768400392542,0.1079605124973745,0.25,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.13414803499513955
0.14196516595465003,0.00886209072425156,0.7777777777777777,0.9492753623188417,0.8833333333333329,0.6666666666666666,0.5,0.0,0.24985279685966635,0.23566477630749838,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2501041522010832
0.17877094972067042,0.027240645960410384,0.6666666666666665,0.5,0.0,1.0,1.0,0.09077306733167081,0.1801766437684004,0.2755723587481621,0.5,1.0,0.5,0.2,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.17928065546451882
0.34722819080360984,0.05045689312673818,0.5555555555555556,0.6666666666666679,0.23333333333333428,1.0,1.0,0.14064837905236907,0.22119725220804712,0.23335433732409155,0.25,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.17094847937786423
0.452513966480447,0.0776835167916988,0.4444444444444445,0.6014492753623184,0.3999999999999986,1.0,1.0,0.07630922693266833,0.3460255152109912,0.30350766645662675,0.25,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.18761283155117348
0.28581404628890666,0.02616092921077847,0.4444444444444445,0.6521739130434785,1.0,1.0,1.0,0.16433915211970074,0.2041216879293425,0.1482881747532031,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1278989029301486
0.21005586592178777,0.045198532333076254,0.5555555555555556,0.7681159420289863,0.46666666666666856,1.0,0.5,0.12593516209476308,0.18449460255152111,0.14534761604704893,0.25,1.0,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1556728232189974
0.2458100558659218,0.03190072214821566,0.5555555555555556,0.8840579710144922,0.75,1.0,0.5,0.0,0.13778213935230618,0.24091577399705943,0.5,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.19316761560894324
0.3296089385474861,0.042534296197620884,0.6666666666666665,0.7536231884057969,0.43333333333333,1.0,0.5,0.0,0.2139352306182532,0.2176013442554085,0.5,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.16261630329120957
0.32601755786113334,0.0454743041435883,0.5555555555555556,0.695652173913043,0.5666666666666629,1.0,1.0,0.1543640897755611,0.2068694798822375,0.48729258559126226,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29870851270656856
0.1899441340782123,0.029643132580803477,0.6666666666666665,0.3333333333333339,0.7999999999999972,0.6666666666666666,1.0,0.0,0.17899901864573112,0.2293635790800252,0.25,0.6666666666666666,0.25,0.2,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21531731703930013
0.3016759776536313,0.04826006683960831,0.4444444444444445,0.6739130434782616,0.25,1.0,1.0,0.20972568578553616,0.20392541707556427,0.14807813484562066,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.13414803499513955
0.335195530726257,0.03913155250181121,0.5555555555555556,0.8115942028985508,0.5833333333333357,1.0,0.5,0.08428927680798004,0.2041216879293425,0.1602604494854022,0.5,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.16261630329120957
0.2737430167597766,0.030993947042464186,0.4444444444444445,0.6304347826086953,0.14999999999999858,1.0,1.0,0.28628428927680794,0.2253189401373896,0.1709724847721067,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.13553673100958202
0.28491620111731847,0.03430788286709201,0.6666666666666665,0.9782608695652169,0.9666666666666686,0.6666666666666666,0.0,0.0,0.26928361138370954,0.2180214240705734,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.29951395639494516
0.30523315471439977,0.03482203370025006,0.4444444444444445,0.7101449275362324,0.3333333333333357,1.0,1.0,0.20648379052369076,0.19666339548577036,0.14030665826507033,0.25,1.0,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.15775586724066104
0.2569832402234637,0.04373086540933417,0.7777777777777777,0.9710144927536231,0.9500000000000028,0.6666666666666666,0.5,0.0,0.3214916584887144,0.2755723587481621,0.5,0.6666666666666666,0.25,0.6000000000000001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2971809470906819
0.3575418994413408,0.026502138400056087,0.3333333333333333,0.6449275362318847,0.18333333333333002,1.0,1.0,0.23241895261845386,0.2041216879293425,0.16509136735979835,0.25,0.3333333333333333,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1306762949590335
0.27381463973642745,0.06292271378157938,0.4444444444444445,0.5507246376811601,0.0,1.0,0.75,0.0,0.0,0.4171392564587271,0.5,1.0,0.25,0.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.186224135536731
0.3296089385474861,0.04037486269835705,0.6666666666666665,0.8768115942028984,0.7333333333333343,0.6666666666666666,0.5,0.18703241895261843,0.20608439646712465,0.33921445074564166,0.5,0.6666666666666666,0.25,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2792667685043744
0.2178770949720671,0.02477272196125172,0.4444444444444445,0.6521739130434785,0.20000000000000284,1.0,1.0,0.0,0.17546614327772325,0.11762234824616676,0.25,1.0,0.0,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.10359672267740593
0.2737430167597766,0.03482203370025006,0.5555555555555556,0.9130434782608692,0.7999999999999972,1.0,0.5,0.12593516209476308,0.157801766437684,0.28313379542113,0.5,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2299680599916678
0.29608938547486036,0.03548575568487228,0.4444444444444445,0.5869565217391308,0.7666666666666657,0.6666666666666666,1.0,0.0,0.020608439646712464,0.12098298676748583,0.25,0.6666666666666666,0.0,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.11262324677128178
